"created_at","status_id","text","retweet_count","favorite_count","screen_name","mentions_screen_name","hashtags","is_retweet"
2017-01-22 19:09:34,"823246242885103616","@USGSA Are you @ the service of @POTUS or the US People? Trump appears to be in violation of lease @ Old Post Office site of Trump Hotel.",0,0,"NomadProducer","USGSA,POTUS",NA,FALSE
2017-01-22 19:03:11,"823244639016599552","RT @lbryan66: https://t.co/8XBnWdw9DB Hold the @USGSA on breach and conflict  of interest  in Trump  DC @jasoninthehouse #TheResistance  #T…",2,0,"ckkoch3","lbryan66,USGSA,jasoninthehouse","TheResistance",TRUE
2017-01-22 18:53:40,"823242241388974080","RT @DrDinD: Ahem, @usgsa, how about termination if that lease? https://t.co/RpIgdJ6IHj",15,0,"tinkergypsy13","DrDinD,USGSA",NA,TRUE
2017-01-22 18:27:56,"823235765819863040","RT @DeniseUSGSA: Thank you to the @USGSA transition team. You have done a tremendous job in providing a peaceful transition of power.",10,0,"susanbeck53","DeniseUSGSA,USGSA",NA,TRUE
2017-01-22 18:15:13,"823232568548085760","https://t.co/8XBnWdw9DB Hold the @USGSA on breach and conflict  of interest  in Trump  DC @jasoninthehouse… https://t.co/oPeE51lk4f",2,1,"lbryan66","USGSA,jasoninthehouse",NA,FALSE
2017-01-22 18:09:03,"823231016751992832","RT @DrDinD: Ahem, @usgsa, how about termination if that lease? https://t.co/RpIgdJ6IHj",15,0,"HollywoodinDC","DrDinD,USGSA",NA,TRUE
2017-01-22 18:08:46,"823230945578860544","https://t.co/GW9eltrgsQ  Hold @USGSA feet to fire for the breach and ethics violation @jasoninthehouse… https://t.co/bACP0AlIxk",0,1,"stompintexan","USGSA,jasoninthehouse",NA,FALSE
2017-01-22 18:05:01,"823229998047854592","RT @DrDinD: Ahem, @usgsa, how about termination if that lease? https://t.co/RpIgdJ6IHj",15,0,"Truactive","DrDinD,USGSA",NA,TRUE
2017-01-22 18:01:07,"823229017730019328","Thank you, @CREWcrew for asking @USGSA to establish Trump is in breach of lease re Old Post Office https://t.co/dyGXgkcK0D",0,0,"coffee_n_cream","CREWcrew,USGSA",NA,FALSE
2017-01-22 17:57:55,"823228214906617856","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"maaikefest","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-22 17:45:10,"823225003185504256","@IvankaTrump should not b allowed 2 request exemption from @USGSA on @TrumpHotels in DC.  @realDonaldTrump should b forced 2 sell!  #Swamp",0,0,"KnightingChris","IvankaTrump,USGSA,TrumpHotels,realDonaldTrump","Swamp",FALSE
2017-01-22 17:38:22,"823223291108265984","If @USGSA makes an exemption for @realDonaldTrump to continue to own @TrumpHotels in DC then the swamp will never be drained!  #SwampThing",0,0,"KnightingChris","USGSA,realDonaldTrump,TrumpHotels","SwampThing",FALSE
2017-01-22 17:38:07,"823223232136286208","RT @DrDinD: Ahem, @usgsa, how about termination if that lease? https://t.co/RpIgdJ6IHj",15,0,"OPalanca","DrDinD,USGSA",NA,TRUE
2017-01-22 17:37:21,"823223037860270080","RT @DrDinD: Ahem, @usgsa, how about termination if that lease? https://t.co/RpIgdJ6IHj",15,0,"aishajallow1","DrDinD,USGSA",NA,TRUE
2017-01-22 17:30:34,"823221328790568960","@realDonaldTrump must b forced 2 sell @TrumpHotels in DC. The lease forbids any elected official from benefiting. @USGSA make no exceptions!",0,0,"KnightingChris","realDonaldTrump,TrumpHotels,USGSA",NA,FALSE
2017-01-22 17:24:58,"823219922952212480","RT @DrDinD: Ahem, @usgsa, how about termination if that lease? https://t.co/RpIgdJ6IHj",15,0,"theAuditorQueen","DrDinD,USGSA",NA,TRUE
2017-01-22 17:21:01,"823218927182508032","RT @DrDinD: Ahem, @usgsa, how about termination if that lease? https://t.co/RpIgdJ6IHj",15,0,"BrianTNichols","DrDinD,USGSA",NA,TRUE
2017-01-22 17:19:23,"823218514160861184","RT @DrDinD: Ahem, @usgsa, how about termination if that lease? https://t.co/RpIgdJ6IHj",15,0,"tksinclair","DrDinD,USGSA",NA,TRUE
2017-01-22 17:18:25,"823218271092547584","RT @DrDinD: Ahem, @usgsa, how about termination if that lease? https://t.co/RpIgdJ6IHj",15,0,"marlene116","DrDinD,USGSA",NA,TRUE
2017-01-22 17:11:58,"823216650870632448","RT @DrDinD: Ahem, @usgsa, how about termination if that lease? https://t.co/RpIgdJ6IHj",15,0,"CassandraCorvid","DrDinD,USGSA",NA,TRUE
2017-01-22 17:10:38,"823216313338396672","RT @DrDinD: Ahem, @usgsa, how about termination if that lease? https://t.co/RpIgdJ6IHj",15,0,"Al_Czarnecki","DrDinD,USGSA",NA,TRUE
2017-01-22 17:08:10,"823215693483151360","RT @DrDinD: Ahem, @usgsa, how about termination if that lease? https://t.co/RpIgdJ6IHj",15,0,"emzorbit","DrDinD,USGSA",NA,TRUE
2017-01-22 17:06:23,"823215246361972736","RT @DrDinD: Ahem, @usgsa, how about termination if that lease? https://t.co/RpIgdJ6IHj",15,0,"dixie70056","DrDinD,USGSA",NA,TRUE
2017-01-22 17:04:17,"823214716646400000","Ahem, @usgsa, how about termination if that lease? https://t.co/RpIgdJ6IHj",15,10,"DrDinD","USGSA",NA,FALSE
2017-01-22 15:29:54,"823190964072226816","@DeniseUSGSA @USGSA trump lease is illegal. Value the constitution please.",0,0,"pjbaldes","DeniseUSGSA,USGSA",NA,FALSE
2017-01-22 15:24:02,"823189487471755264","@USGSA so glad trump ended lease of postal pavilion. Relief.",0,0,"pjbaldes","USGSA",NA,FALSE
2017-01-22 14:29:07,"823175664819912704","@USGSA will you be evicting @realDonaldTrump from his DC hotel owned by the people of the United States?",0,0,"ramseur","USGSA,realDonaldTrump",NA,FALSE
2017-01-22 11:01:08,"823123325153112064","Get ready #FedIT: 150+ agencies gear up for @USGSA's $50B transition to next-gen networks https://t.co/EFESzIKPN9 https://t.co/TIRpVb60pq",0,2,"FedTechMagazine","USGSA","FedIT",FALSE
2017-01-22 09:33:10,"823101188786847744","ATTENTION: @USGSA  Plz VOID Donnie's Trump Hotel @ 1100 Pennsylvania!  conflict of interest. Please terminate the lease now! #notmypresident",0,0,"THEDEAFWIRE","USGSA","notmypresident",FALSE
2017-01-22 05:44:02,"823043525570953216","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"carlos_thinks","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-22 05:28:14,"823039548305199104","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"dwwho10","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-22 04:27:58,"823024381991469056","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"elliottholt","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-22 04:18:47,"823022071097786368","In reality, the @SenateGOP @USGSA @TheJusticeDept dumbasses are willing to lower the bar as far as necessary to accommodate @realDonaldTrump",0,0,"the_saltworks","SenateGOP,USGSA,TheJusticeDept,realDonaldTrump",NA,FALSE
2017-01-22 04:16:51,"823021583061184512","If the @SenateGOP @USGSA @TheJusticeDept are now willing to waive/amend/dismiss long-honored-rules for @realDonaldTrump, why have rules?",0,0,"the_saltworks","SenateGOP,USGSA,TheJusticeDept,realDonaldTrump",NA,FALSE
2017-01-22 04:09:17,"823019681569075200","RT @FedTechMagazine: How @USGSA’s @FedRAMP is taking steps to speed up &amp; smooth out #cloud authorizations for #FedIT: https://t.co/Cn5b1h7n…",4,0,"Banbreach","FedTechMagazine,USGSA,FedRAMP","cloud,FedIT",TRUE
2017-01-22 04:08:49,"823019563780427776","RT @FedTechMagazine: How @USGSA’s @FedRAMP is taking steps to speed up &amp; smooth out #cloud authorizations for #FedIT: https://t.co/Cn5b1h7n…",4,0,"ideasurf","FedTechMagazine,USGSA,FedRAMP","cloud,FedIT",TRUE
2017-01-22 04:02:30,"823017972725940224","RT @FedTechMagazine: How @USGSA’s @FedRAMP is taking steps to speed up &amp; smooth out #cloud authorizations for #FedIT: https://t.co/Cn5b1h7n…",4,0,"TechNowOrNever","FedTechMagazine,USGSA,FedRAMP","cloud,FedIT",TRUE
2017-01-22 04:01:53,"823017817670877184","How @USGSA’s @FedRAMP is taking steps to speed up &amp; smooth out #cloud authorizations for #FedIT:… https://t.co/qlpK2aQIj2",4,2,"FedTechMagazine","USGSA,FedRAMP","cloud,FedIT",FALSE
2017-01-22 01:57:23,"822986485108379648","@piercestanley Exactly! @USGSA So what are you doing about this? https://t.co/DPOp1CnoIP",1,1,"GretaGarbolini","piercestanley,USGSA",NA,FALSE
2017-01-22 01:53:57,"822985622369366016","@USGSA And this? What about this?  #TrumpLeaks https://t.co/VCgPzCWsVB",0,0,"GretaGarbolini","USGSA","TrumpLeaks",FALSE
2017-01-22 00:46:56,"822968759505879040","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"mrredt","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 23:53:07,"822955215158710272","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"eyeseewigs","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 23:26:09,"822948428749488128","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"mayagurantz","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 21:59:18,"822926570314678272","@USGSA we demand as american people that you cancel the lease of donald trumps wash dc hotel he is breaking the law",0,0,"hubbardbro","USGSA",NA,FALSE
2017-01-21 21:02:39,"822912316173930496","Learn how the @statedept, @USGSA &amp; @USAID have embraced #telework tech &amp; culture within #FedIT… https://t.co/B8EfmCGvK2",0,3,"FedTechMagazine","StateDept,USGSA,USAID","telework,FedIT",FALSE
2017-01-21 20:45:09,"822907912372752384","@USGSA, OMB launch mobile app for tracking #rail regulations https://t.co/VHxEfIMiAi via @rail_pro_mag https://t.co/q3ghA4MRgk",0,0,"RailwyInterchg","USGSA,rail_pro_mag","rail",FALSE
2017-01-21 20:00:41,"822896721147658240","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"LaraKentAL","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 18:09:52,"822868831185997824","@USGSA THIS IS IT👇 DEMANDING ACTION NOW on Trump DC owned hotel. No more hiding behind bushes. DID NOT DIVEST. VIOL… https://t.co/KJThqtcyBV",0,0,"JMS155","USGSA",NA,FALSE
2017-01-21 17:37:01,"822860567652212736","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"_chillfeel","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 17:31:03,"822859064107528192","@USGSA @DeniseUSGSA
You must void the lease. https://t.co/OOyEaRcPRh",0,1,"BobT854","USGSA,DeniseUSGSA",NA,FALSE
2017-01-21 17:00:18,"822851325272592384",".@usgsa: when you order the tanning bed for @WhiteHouse, please make it XXL. We don't want another Taft incident.",0,0,"donbrown","USGSA,WhiteHouse",NA,FALSE
2017-01-21 16:59:43,"822851177905651712","@USGSA ACT ON THE OLD POST OFFICE LEASE CONFLICT!!!",0,1,"TrumpLies2Us","USGSA",NA,FALSE
2017-01-21 16:31:12,"822844002521219072","RT @aaronsnow: The @InnovFellows program is law! Signed by @BarackObama in literally the last hour of his term, w/ huge bipartisan support.…",8,0,"JackelineYvette","aaronsnow,InnovFellows,BarackObama",NA,TRUE
2017-01-21 15:53:39,"822834550409674752","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"Gary_An","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 14:45:36,"822817427968901120","RT @architectmag: ARCHITECT talks to David Insinga, new chief architect at @USGSA, about federal design and changing administrations
https:…",2,0,"oniria_arquitec","architectmag,USGSA",NA,TRUE
2017-01-21 14:32:11,"822814051453566976","RT @lbryan66: https://t.co/XXlU2MFagA First ethics violation. RETWEET  @jasoninthehouse  @USGSA @CREWcrew  #TheResistance #Trump  #resist…",1,0,"lbryan66","lbryan66,jasoninthehouse,USGSA,CREWcrew","TheResistance,Trump,resist",TRUE
2017-01-21 14:23:09,"822811778362974208","RT @stompintexan: https://t.co/AVbKUL7jFz RETWEET  to @jasoninthehouse @USGSA @CREWcrew Jason do your job You have the lease #TheResistance…",1,0,"ringsforfun","stompintexan,jasoninthehouse,USGSA,CREWcrew","TheResistance",TRUE
2017-01-21 14:20:54,"822811212433997824","https://t.co/XXlU2MFagA First ethics violation. RETWEET  @jasoninthehouse  @USGSA @CREWcrew  #TheResistance #Trump  #resist  #TrumpLeaks",1,1,"lbryan66","jasoninthehouse,USGSA,CREWcrew","TheResistance,Trump,resist,TrumpLeaks",FALSE
2017-01-21 14:09:15,"822808278879141888","https://t.co/AVbKUL7jFz RETWEET  to @jasoninthehouse @USGSA @CREWcrew Jason do your job You have the lease #TheResistance  #NotMyPresident",1,0,"stompintexan","jasoninthehouse,USGSA,CREWcrew","TheResistance,NotMyPresident",FALSE
2017-01-21 14:07:38,"822807873398964224","@googleanalytics @USGSA FYI: a page more specific to https://t.co/mqA6cJjbwE (and other Executive... by #googleanalytics via @c0nvey",0,0,"SEOeShop","googleanalytics,USGSA,c0nvey","googleanalytics",FALSE
2017-01-21 14:07:18,"822807787055054848","@googleanalytics @USGSA FYI: a page more specific to https://t.co/roUXLtoHkH (and other Executive... by #googleanalytics via @c0nvey",0,0,"GigClerk0","googleanalytics,USGSA,c0nvey","googleanalytics",FALSE
2017-01-21 13:43:01,"822801677141020672","RT @segmentis: So, contract- and Constitution-violating, and a morass of conflicts of interests. Great. #Unethical @seanspicer @USGSA @IRS…",1,0,"ispas88","segmentis,seanspicer,USGSA,irs","Unethical",TRUE
2017-01-21 13:38:00,"822800415863382016","So, contract- and Constitution-violating, and a morass of conflicts of interests. Great. #Unethical @seanspicer… https://t.co/MOavUeZ9Zd",1,0,"segmentis","seanspicer","Unethical",FALSE
2017-01-21 13:20:29,"822796005506772992","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"GoCharlotte2016","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 13:13:31,"822794251822055424","@FAANews @DeniseUSGSA @USGSA  The historical relevance of#TwelveYearsASlave endures 175 years in D.C. TY for recog.… https://t.co/GCLoYFmutH",0,0,"NorthupLegacy","FAANews,DeniseUSGSA,USGSA",NA,FALSE
2017-01-21 13:09:35,"822793261706252288","@USGSA @realDonaldTrump Please terminate the lease on the Wash DC rental lease of Trump Hotel (US Post Office) and disband operation of it.",0,0,"ThomasLCooke","USGSA,realDonaldTrump",NA,FALSE
2017-01-21 13:06:22,"822792452180496384","RT @USGSA: #DYK: The location of the Williams Slave Pen was documented in Twelve Years a Slave: Narrative of Solomon Northrup (1853). https…",3,0,"wahlpaperbee","USGSA","DYK",TRUE
2017-01-21 13:06:15,"822792425827692544","RT @USGSA: Today @USGSA joins @FAANews for the dedication of the historic Williams Slave Pen. https://t.co/GvD3oVc3ky",4,0,"wahlpaperbee","USGSA,USGSA,FAANews",NA,TRUE
2017-01-21 12:21:06,"822781064204742656","@USGSA where are you? Violated USC and broke lease agreement. @seanspicer was heard plugging the hotel during news… https://t.co/9dHGsksaVU",0,0,"JMS155","USGSA,seanspicer",NA,FALSE
2017-01-21 11:24:27,"822766807056523264","@Stealthy_Marine @jaketapper @USGSA @POTUS @TrumpDC @CREWcrew hahaha it's laughable....but then again Jake does work for Fake News CNN",0,1,"PhillDonn","Stealthy_Marine,jaketapper,USGSA,POTUS,TrumpDC,CREWcrew",NA,FALSE
2017-01-21 10:44:37,"822756782720225280","RT @DrDinD: Dear @USGSA : the clock is ticking on Trump's lease of the old post office building. He is violating terms, when will you termi…",25,0,"RickiAdoroIV","DrDinD,USGSA",NA,TRUE
2017-01-21 07:59:21,"822715190588346368","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"Stefan_Laurell","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 07:37:27,"822709680900173824","GSA, General Services Administration Vacancies Open to the Public Update https://t.co/Sl1inLjH8j via @GovDelivery",0,0,"alenisaac","GovDelivery",NA,FALSE
2017-01-21 07:36:12,"822709364829999104","GSA, General Services Administration Vacancies Open to the Public Update https://t.co/TDEMTLLDlE via @GovDelivery",0,0,"alenisaac","GovDelivery",NA,FALSE
2017-01-21 07:09:55,"822702751570198528","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"tsilverish","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 05:52:10,"822683186350145536","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"krupke_982000","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 05:50:01,"822682643036708864","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"HoldCongresAcct","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 05:45:50,"822681588521697280","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"nfalco1","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 05:44:50,"822681336854945792","GSA, General Services Administration Vacancies Open to the Public Update https://t.co/1UfIMCmyHE via @GovDelivery",0,0,"alenisaac","GovDelivery",NA,FALSE
2017-01-21 05:28:55,"822677331949027328","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"Born2BLiberal","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 05:26:45,"822676788430127104","RT @christinawilkie: Just downloaded Trump’s lease  w @USGSA for Old Post Office, in case it disappears. Here’s a link if you want a copy h…",75,0,"bachjt","christinawilkie,USGSA",NA,TRUE
2017-01-21 05:24:10,"822676138115747840","RT @christinawilkie: Just downloaded Trump’s lease  w @USGSA for Old Post Office, in case it disappears. Here’s a link if you want a copy h…",75,0,"marina282828","christinawilkie,USGSA",NA,TRUE
2017-01-21 05:20:45,"822675280074539008","For the @USGSA the #TrumpHotel isn't just about ethics; it's also about the integrity of the contracting process. https://t.co/thhGwrtf8a",0,0,"Convolver","USGSA","TrumpHotel",FALSE
2017-01-21 05:19:17,"822674907758731264","@Turkewitz @MaxKennerly @USGSA @nytimes #phuctard, forget he can use pen/phone n change it, ya know like Oshitma did, see WT fuck head did?",0,0,"actu_reality","Turkewitz,MaxKennerly,USGSA,nytimes","phuctard",FALSE
2017-01-21 05:04:15,"822671124475637760","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"KevinARNG11BVet","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 05:00:45,"822670243365523456","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"ShanChan_37","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 04:51:57,"822668032338051072","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"KaeJaeKelly","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 04:51:32,"822667924972470272","Can, and will @USGSA go after the conflict of interest issue now?",0,0,"BritishPat","USGSA",NA,FALSE
2017-01-21 04:43:44,"822665961094467584","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"StephenGiunta","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 04:41:51,"822665488073445376","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"FredGilde","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 04:21:40,"822660408762859520","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"Kronen1Linda","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 04:09:35,"822657369738006528","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"swinneybrandy","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 03:39:47,"822649870829883392","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"Annakro5","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 03:28:01,"822646906497208320","RT @DrDinD: Dear @USGSA : the clock is ticking on Trump's lease of the old post office building. He is violating terms, when will you termi…",25,0,"victory1261","DrDinD,USGSA",NA,TRUE
2017-01-21 03:16:39,"822644046430666752","@jaketapper @USGSA @POTUS @TrumpDC @CREWcrew Moron-in-Chief",0,1,"MegaAndy25","jaketapper,USGSA,POTUS,TrumpDC,CREWcrew",NA,FALSE
2017-01-21 02:58:58,"822639598954283008","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"castadiva95","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 02:58:58,"822639597633028096","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"hecoraidis","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 02:52:18,"822637920276402176","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"hedgeswoman","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 02:44:16,"822635896604332032","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"travis_carter","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 02:42:17,"822635397465444352","Donald Trump is now in violation of his lease with the General Services Administration... @USGSA",4,7,"ArrghPaine","USGSA",NA,FALSE
2017-01-21 02:39:49,"822634778860077056","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"usageb170","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 02:38:42,"822634495450943488","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"SkinderDinder","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 02:30:37,"822632463986032640","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"ThomasJankow","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 02:29:56,"822632291855908864","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"FiyaSturm","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 02:28:39,"822631968894578688","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"RedAnneBolynn","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 02:23:46,"822630738847797248","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"MStein2016","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 02:13:13,"822628085220642816","Retweeted PPCSEMSEO (@ppcsemseo):

RT tdlowden: googleanalytics USGSA FYI: a page more specific to... https://t.co/pQ6VPRGpfi",0,0,"Modern_Webz","ppcsemseo",NA,FALSE
2017-01-21 02:13:13,"822628084784439296","Retweeted PPCSEMSEO (@ppcsemseo):

RT tdlowden: googleanalytics USGSA FYI: a page more specific to... https://t.co/vaar9V84o7",0,0,"Modern_Webz","ppcsemseo",NA,FALSE
2017-01-21 02:13:08,"822628061082513408","RT @ppcsemseo: RT tdlowden: googleanalytics USGSA FYI: a page more specific to https://t.co/wt40dBJqf1 (and other Executive Offi… https://t…",1,0,"Modern_Webz","ppcsemseo",NA,TRUE
2017-01-21 02:07:45,"822626709694533632","RT @DrDinD: Dear @USGSA : the clock is ticking on Trump's lease of the old post office building. He is violating terms, when will you termi…",25,0,"nuestoyou","DrDinD,USGSA",NA,TRUE
2017-01-21 02:06:20,"822626350439825408","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"LotoBoho","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 02:02:58,"822625504893300736","RT @DrDinD: Dear @USGSA : the clock is ticking on Trump's lease of the old post office building. He is violating terms, when will you termi…",25,0,"johnsen_denise","DrDinD,USGSA",NA,TRUE
2017-01-21 02:02:04,"822625278207918080","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"JJohnson2u","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 01:58:23,"822624352592162816","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"SheilaDecker19","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 01:43:54,"822620704554225664","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"Alabama_Quixote","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 01:43:17,"822620551491489792","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"OlimpiaJustice","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 01:40:52,"822619943216750592","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"llarks","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 01:37:59,"822619215823769600","RT @jaketapper: Group writes to @USGSA re @POTUS being in violation of @trumpDC hotel lease banning ownership by govt officials https://t.c…",541,0,"sherrykdelaney","jaketapper,USGSA,POTUS,TrumpDC",NA,TRUE
2017-01-21 01:36:12,"822618766706176000","RT @DrDinD: Dear @USGSA : the clock is ticking on Trump's lease of the old post office building. He is violating terms, when will you termi…",25,0,"profevanbennett","DrDinD,USGSA",NA,TRUE
2017-01-21 01:33:06,"822617987047981056","RT @DrDinD: Dear @USGSA : the clock is ticking on Trump's lease of the old post office building. He is violating terms, when will you termi…",25,0,"karen_syv","DrDinD,USGSA",NA,TRUE
